"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x130219021","x1159461275539316739",2019-08-08 13:48:04,"DaniMarruffo","Se enfrió mi café :/ #cafefrio","Twitter for iPhone",30,,,,FALSE,FALSE,0,0,"cafefrio",,,,,,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DaniMarruffo/status/1159461275539316739","Daniela","Earthland.","Administradora, pero marmota de profesión. Chocolate. Yorkie lover.",,FALSE,226,272,3,7421,72,2010-04-06 17:36:59,FALSE,,,,"https://pbs.twimg.com/profile_banners/130219021/1429742672","http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/1134591234452971522/KQ4DYicQ_normal.jpg"
"x778835135563268096","x1159454302966079488",2019-08-08 13:20:22,"FonsidelasHeras","¿Quieres sentir una explosión de sabor en tu paladar? ¡Prueba el #ColdBrew!
https://t.co/hAKMfTy2tl

#CafésLaBrasileña #receta #café #coffee #cafeadictos #caféfrío #caféhelado #caféverano #coffeelovers #coffeeaddicts https://t.co/qz0L26rSrN","Twitter for Android",140,,,,FALSE,TRUE,0,1,"ColdBrew CafésLaBrasileña",,"bit.ly/cafe-cold-brew","https://t.co/hAKMfTy2tl","http://bit.ly/cafe-cold-brew",,,,,,,,,"x868552790","CafeLaBrasilena","es",,,,,,,,,,,,,,,,"x1158983633266495488","¿Quieres sentir una explosión de sabor en tu paladar? ¡Prueba el #ColdBrew!
https://t.co/hAKMfTy2tl

#CafésLaBrasileña #receta #café #coffee #cafeadictos #caféfrío #caféhelado #caféverano #coffeelovers #coffeeaddicts https://t.co/qz0L26rSrN",2019-08-07 06:10:05,"Hootsuite Inc.",3,1,"x868552790","CafeLaBrasilena","Cafés La Brasileña",3522,2975,9630,"Vitoria-Gasteiz, España","CAFÉ 🔸 TÉ🔸 FRUTOS SECOS 🔸TAZAS
📍 7 tiendas + oficina/tostador #vitoriagasteiz
⏱️ C/Independencia,15 〰
L-V 9:30-20 y S 10-14/17-20:30",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FonsidelasHeras/status/1159454302966079488","Fonsi de las Heras","","",,FALSE,85,104,48,13608,13884,2016-09-22 05:55:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/778835135563268096/1475223646",,"http://pbs.twimg.com/profile_images/781770492910956544/PUbDIVxA_normal.jpg"
"x2294186666","x1159377233980645376",2019-08-08 08:14:07,"moncaferomacafe","¡Te ayudamos a pasar el calor de la mejor manera‼️
Este mes de Agosto, todos tus pedidos llegarán con una bebida de #caféfrío ❄️
¡Está exquisito!😉
https://t.co/vVwAJQqL7v
#moncafe_illy #illylovers #nosinmicafe https://t.co/9KaEPsQx9S","Metricool",209,,,,FALSE,FALSE,0,0,"caféfrío moncafe_illy illylovers nosinmicafe",,"moncafe.es","https://t.co/vVwAJQqL7v","http://www.moncafe.es","http://pbs.twimg.com/media/EBbvcyjW4AAjm17.png","https://t.co/9KaEPsQx9S","https://twitter.com/moncaferomacafe/status/1159377233980645376/photo/1","photo","http://pbs.twimg.com/media/EBbvcyjW4AAjm17.png","https://t.co/9KaEPsQx9S","https://twitter.com/moncaferomacafe/status/1159377233980645376/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/moncaferomacafe/status/1159377233980645376","Moncafé_Romacafé","Barcelona, Spain","Moncafé, concesionario oficial Illy trabaja día a día para ofrecer a los amantes del café un servicio excelente. #illy #cafe #distribucion #españa","https://t.co/Bj1CoSmBwT",FALSE,609,1146,18,1971,107,2014-01-16 09:51:21,FALSE,"https://t.co/Bj1CoSmBwT","http://moncafe.es/",,"https://pbs.twimg.com/profile_banners/2294186666/1421164519","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/423760309862424576/oAEfrTPR_normal.png"
"x868552790","x1158983633266495488",2019-08-07 06:10:05,"CafeLaBrasilena","¿Quieres sentir una explosión de sabor en tu paladar? ¡Prueba el #ColdBrew!
https://t.co/hAKMfTy2tl

#CafésLaBrasileña #receta #café #coffee #cafeadictos #caféfrío #caféhelado #caféverano #coffeelovers #coffeeaddicts https://t.co/qz0L26rSrN","Hootsuite Inc.",216,,,,FALSE,FALSE,3,1,"ColdBrew CafésLaBrasileña receta café coffee cafeadictos caféfrío caféhelado caféverano coffeelovers coffeeaddicts",,"bit.ly/cafe-cold-brew","https://t.co/hAKMfTy2tl","http://bit.ly/cafe-cold-brew","http://pbs.twimg.com/media/EBWJeOXX4AAoLXN.png","https://t.co/qz0L26rSrN","https://twitter.com/CafeLaBrasilena/status/1158983633266495488/photo/1","photo","http://pbs.twimg.com/media/EBWJeOXX4AAoLXN.png","https://t.co/qz0L26rSrN","https://twitter.com/CafeLaBrasilena/status/1158983633266495488/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CafeLaBrasilena/status/1158983633266495488","Cafés La Brasileña","Vitoria-Gasteiz, España","CAFÉ 🔸 TÉ🔸 FRUTOS SECOS 🔸TAZAS
📍 7 tiendas + oficina/tostador #vitoriagasteiz
⏱️ C/Independencia,15 〰
L-V 9:30-20 y S 10-14/17-20:30","https://t.co/7f7FKkbdvx",FALSE,3522,2975,89,9630,10664,2012-10-08 19:30:24,FALSE,"https://t.co/7f7FKkbdvx","https://www.cafeslabrasilena.es",,"https://pbs.twimg.com/profile_banners/868552790/1563966463","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/876708596284891138/i37-9yJr_normal.jpg"
"x2201399666","x1158358795917123584",2019-08-05 12:47:12,"ChocoBarista_","Café con #AeroPress caliente o frío en menos de 5 minutos 
#cafe #coffee #coldbrew #americancoffee #cafeamericano #cafefrio https://t.co/HrbrZDFIeE","Twitter for Android",123,,,,FALSE,FALSE,2,0,"AeroPress cafe coffee coldbrew americancoffee cafeamericano cafefrio",,,,,"http://pbs.twimg.com/media/EBNRLkmWkAAGAbm.jpg","https://t.co/HrbrZDFIeE","https://twitter.com/ChocoBarista_/status/1158358795917123584/photo/1","photo","http://pbs.twimg.com/media/EBNRLkmWkAAGAbm.jpg","https://t.co/HrbrZDFIeE","https://twitter.com/ChocoBarista_/status/1158358795917123584/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/0169e8f30556416d.json","Ate","Ate, Peru","city","Peru","PE","NA NA","NA NA","-76.9977230389369 -76.7837768396263 -76.7837768396263 -76.9977230389369 -12.0877319713358 -12.0877319713358 -11.9934700172237 -11.9934700172237","https://twitter.com/ChocoBarista_/status/1158358795917123584","Sandro Aquino","Lima, Peru","Consultor especialista y viviendo la vida entre #chocolates y #cafés de #especialidad #ChocoBarista #perfeccionista #foodie, #catador, #Cafeologo, #cacaotologo","https://t.co/d3G5L3WxVS",FALSE,465,1024,13,2920,607,2013-11-18 14:28:32,FALSE,"https://t.co/d3G5L3WxVS","http://www.bakauperu.com",,"https://pbs.twimg.com/profile_banners/2201399666/1514495395","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/946477045051256832/VHhB1NFd_normal.jpg"
"x1095795771889336320","x1158311370254888965",2019-08-05 09:38:45,"giradoreyes","En la sombra, al lado de la piscina momentazo ideal para tomar  #myfrappuccino      bien fresquito.
starbucks_es 

#cafe #cafefrio https://t.co/iLoMLesFwI","Instagram",154,,,,FALSE,FALSE,1,0,"myfrappuccino cafe cafefrio",,"instagram.com/p/B0xw4XxCan7/…","https://t.co/iLoMLesFwI","https://www.instagram.com/p/B0xw4XxCan7/?igshid=1em4t7c8g58mv",,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/giradoreyes/status/1158311370254888965","Giradoreyes","","",,FALSE,54,92,0,183,494,2019-02-13 21:24:05,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1095796046314246144/iMk9iyd6_normal.jpg"
"x4428583703","x1157298934055940096",2019-08-02 14:35:42,"CafeCarmenMad","Café frappé al estilo CARMEN, bien fresquito y con un toque de naranja!! Delicioso!!! 📷tiziano.battistella
#cafe #frappe #cafefrappe #cafefrio #cafehelado #terrazasmadrid #carmen #barcarmen #carmenbar… https://t.co/9YK2r59OpD","Instagram",225,,,,FALSE,FALSE,0,0,"cafe frappe cafefrappe cafefrio cafehelado terrazasmadrid carmen barcarmen carmenbar",,"instagram.com/p/B0qke9iDwtq/…","https://t.co/9YK2r59OpD","https://www.instagram.com/p/B0qke9iDwtq/?igshid=1fu19githv1w1",,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json","Madrid","Madrid, Spain","city","Spain","ES","40.40797168 -3.70380342","-3.70380342 40.40797168","-3.8890049 -3.5180102 -3.5180102 -3.8890049 40.3120713 40.3120713 40.6435181 40.6435181","https://twitter.com/CafeCarmenMad/status/1157298934055940096","Carmen Bar","calle sombrerete, 17","https://t.co/9qRGn1zR0d
@barcarmenlavapies",,FALSE,192,416,23,1045,2216,2015-12-09 16:58:18,FALSE,,,,"https://pbs.twimg.com/profile_banners/4428583703/1485039737","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/822941354812723202/8odCCQ0I_normal.jpg"
"x1067390175796441088","x1156980718301585409",2019-08-01 17:31:13,"RevistaVino","Los más refrescantes y sugerentes cafés para el verano https://t.co/459dLUsr8b vía @@RevistaVino #mokaccino #cafébou #café #caférefrescante #cócteldecafé #caféfrío","Twitter Web Client",163,,,,FALSE,FALSE,0,0,"mokaccino cafébou café caférefrescante cócteldecafé caféfrío",,"revistadelvino.es/2019/08/01/los…","https://t.co/459dLUsr8b","http://www.revistadelvino.es/2019/08/01/los-mas-refrescantes-y-sugerentes-cafes-para-el-verano/",,,,,,,,,"x1067390175796441088","RevistaVino","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RevistaVino/status/1156980718301585409","Revista del Vino","","",,FALSE,54,10,2,346,0,2018-11-27 12:10:23,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1067391034504687616/cKe66zuV_normal.jpg"
"x1067390175796441088","x1156980718301585409",2019-08-01 17:31:13,"RevistaVino","Los más refrescantes y sugerentes cafés para el verano https://t.co/459dLUsr8b vía @@RevistaVino #mokaccino #cafébou #café #caférefrescante #cócteldecafé #caféfrío","Twitter Web Client",163,,,,FALSE,FALSE,0,0,"mokaccino cafébou café caférefrescante cócteldecafé caféfrío",,"revistadelvino.es/2019/08/01/los…","https://t.co/459dLUsr8b","http://www.revistadelvino.es/2019/08/01/los-mas-refrescantes-y-sugerentes-cafes-para-el-verano/",,,,,,,,,"x1067390175796441088","RevistaVino","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RevistaVino/status/1156980718301585409","Revista del Vino","","",,FALSE,54,10,2,346,0,2018-11-27 12:10:23,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1067391034504687616/cKe66zuV_normal.jpg"
